sent_id	annotator	annotation_id	created_at	updated_at	lead_time	dataset	year	date	left_context	text	right_context	further_context	age	gender_sexuality	family	disability	ethnicity	migration	religion	geography	education	income	occupation	other_groups	frame_flags	polarity_flags	stance_flags	focus_flags	group_appeal_detection	scheme_feedback	id
commons_2025_60233:001	Robin	96868710	2026-06-02T19:05:40.309325Z	2026-06-02T19:05:40.309337Z	36.52	House of Commons	2025	2025-06-23	Obviously, NATO in the coming days will be another forum in which we can reach a common path towards diplomacy.	As the Member of Parliament for the largest Jewish school in Europe, may I thank the Foreign Secretary for his earlier assurances on safeguarding the community in this country?	May I also commend the way in which he has diligently pursued a negotiated outcome to this destabilised situation?	He knows that it used to be said that the Israeli Prime Minister jumped to the tune of America. Now that it seems to be the other way round, what action will he take against Prime Minister Netanyahu specifically, in order to stop the destabilisation of the middle east?					named origin group		jewish						cultural	mixed	unclear		no group appealed		270178615
commons_2026_26922:014	Robin	97196175	2026-06-09T11:31:02.807698Z	2026-06-09T11:31:02.807709Z	251.646	House of Commons	2026	2026-03-25	They are offering a service; they are doing something above and beyond what people need them to do—but they do it.	They are not seeking any form of recognition for giving up their weekends to provide children and teenagers with somewhere safe to meet their friends and hang out.	They do, however, need some support to keep the lights on.	I said I was pleased to see the Minister in her place; I know she has absolutely no responsibility for Northern Ireland, so I do not expect her to say what is going to happen there. I just ask that we try to work together across the United Kingdom to help each other.	children												cultural	pro-group	endorse		no group appealed		271327167
commons_2026_26922:014	Crane	97196100	2026-06-09T11:30:16.143766Z	2026-06-09T11:30:16.143778Z	97.285	House of Commons	2026	2026-03-25	They are offering a service; they are doing something above and beyond what people need them to do—but they do it.	They are not seeking any form of recognition for giving up their weekends to provide children and teenagers with somewhere safe to meet their friends and hang out.	They do, however, need some support to keep the lights on.	I said I was pleased to see the Minister in her place; I know she has absolutely no responsibility for Northern Ireland, so I do not expect her to say what is going to happen there. I just ask that we try to work together across the United Kingdom to help each other.																	no group appealed		271327167
commons_2025_61111:001	Crane	97196348	2026-06-09T11:33:17.276754Z	2026-06-09T11:33:17.276765Z	178.917	House of Commons	2025	2025-06-24	---	Dame Karen Pierce is one of our most senior and experienced diplomats, and I very much welcome her appointment as an envoy to the western Balkans, but since her appointment, we have heard precious little about the western Balkans from the Foreign Secretary’s Department.	Can he reassure this House that we have not lost interest in the western Balkans?	---																	no group mentioned		271327168
commons_2025_61111:001	Robin	97196237	2026-06-09T11:31:36.210049Z	2026-06-09T11:32:51.624328Z	67.003	House of Commons	2025	2025-06-24	---	Dame Karen Pierce is one of our most senior and experienced diplomats, and I very much welcome her appointment as an envoy to the western Balkans, but since her appointment, we have heard precious little about the western Balkans from the Foreign Secretary’s Department.	Can he reassure this House that we have not lost interest in the western Balkans?	---																	no group mentioned		271327168
commons_2025_08410:026	Robin	97196522	2026-06-09T11:35:13.815207Z	2026-06-09T11:35:13.815220Z	116.682	House of Commons	2025	2025-01-22	Returning to the issue of tribunals, when local authorities are losing 99% of cases, something is seriously wrong.	I wonder whether some of those delays, where the local authorities are deciding to take parents all the way through to tribunal, are—to be very cynical—a way to avoid having to pay the costs of providing the support to the children during that time.	I welcome the Education Committee’s inquiry on solving the SEND crisis and advertise to everybody that the deadline to contribute is 30 January.	I say to the Minister that, at the risk of repeating myself, we really do need some action now. I urge the Government to work on what steps they can take now to make children’s lives better because, at the end of the day, this is about supporting children’s futures.	children												economic	pro-group	endorse		no group appealed		271327169
commons_2025_08410:026	Crane	97196521	2026-06-09T11:35:13.308848Z	2026-06-09T11:35:13.308861Z	113.923	House of Commons	2025	2025-01-22	Returning to the issue of tribunals, when local authorities are losing 99% of cases, something is seriously wrong.	I wonder whether some of those delays, where the local authorities are deciding to take parents all the way through to tribunal, are—to be very cynical—a way to avoid having to pay the costs of providing the support to the children during that time.	I welcome the Education Committee’s inquiry on solving the SEND crisis and advertise to everybody that the deadline to contribute is 30 January.	I say to the Minister that, at the risk of repeating myself, we really do need some action now. I urge the Government to work on what steps they can take now to make children’s lives better because, at the end of the day, this is about supporting children’s futures.																	no group appealed		271327169
lords_1980_04575:003	Crane	97196815	2026-06-09T11:38:47.749551Z	2026-06-09T11:38:47.749562Z	212.332	House of Lords	1980	1980-03-10	I understand from what she said before, and also when we had a Statement on the Warnock Report, that the conclusions of that report were on the whole accepted by the Government.	The suggestion to have a disabled person on the governing body of a special school comes in the Warnock Report, and I should like to know whether the noble Baroness accepts that idea.	---	---				disabled people													no group appealed		271327170
lords_1980_04575:003	Robin	97196615	2026-06-09T11:36:33.270111Z	2026-06-09T11:36:33.270126Z	77.357	House of Lords	1980	1980-03-10	I understand from what she said before, and also when we had a Statement on the Warnock Report, that the conclusions of that report were on the whole accepted by the Government.	The suggestion to have a disabled person on the governing body of a special school comes in the Warnock Report, and I should like to know whether the noble Baroness accepts that idea.	---	---				disabled people									unclear	mixed	unclear		no group appealed		271327170
commons_1980_28703:075	Robin	97196669	2026-06-09T11:37:13.798650Z	2026-06-09T11:37:13.798661Z	38.596	House of Commons	1980	1980-06-12	The fifth damaging action is the increase in prescription charges from 20p to £1.	The sixth is the abolition of exceptional needs payment for disabled people who are not drawing supplementary benefit.	The seventh is the failure to make good the shortfall in benefits arising from the miscalculation of the rise in earnings and prices.	The eighth is the reduction in the long-term rates of supplementary benefit. The ninth damaging action is the abolition of the additional supplementary benefit to pay for a local authority home help.				disabled people									economic	mixed	unclear		no group appealed		271327171
commons_2025_30583:003	Robin	97196856	2026-06-09T11:39:25.750857Z	2026-06-09T11:39:25.750870Z	32.823	House of Commons	2025	2025-03-19	A lady came to see me recently who needed help.	She had a disability, which means that her children have to help her cut up her food.	They have to help her wash beneath the waist.	They have to supervise her as she goes to the toilet. Under the Tory welfare system, we were able to get that lady on to a personal independence payment.				disabled people									cultural	pro-group	unclear		no group appealed		271327172
commons_2025_32994:009	Robin	97197268	2026-06-09T11:44:08.774880Z	2026-06-09T11:44:08.774893Z	13.295	House of Commons	2025	2025-03-26	The focus of the delegation was on how the UK and China can strengthen global artificial intelligence safety regulations, and what learning we should share regarding our domestic approaches to that issue.	It was clear that the UK and China can also increase co-operation on trade, especially by increasing trade in agrifood, life sciences, pharmaceuticals, education and professional services.	There is also more we can do together to tackle climate change, promote biodiversity and strengthen global pandemic preparedness.	---																	no group mentioned		271327173
commons_2025_08771:016	Robin	97197521	2026-06-09T11:48:10.298348Z	2026-06-09T11:48:10.298359Z	240.268	House of Commons	2025	2025-01-23	I look forward to hearing the Minister’s comments on what the Government aim to do to address those massive cutbacks, which have affected global education so much.	Education is not just about classrooms and textbooks; it is also a catalyst for progress, prosperity and peace.	For the Liberal Democrats, that is non-negotiable.	We would reverse the aid cuts, commit 15% of our development budget to education and prioritise support for women and girls. We would also create a UK sustainable development goal tsar to ensure real accountability for delivering SDG4 at home and abroad.																	no group mentioned		271327174
commons_2025_80157:003	Robin	97198388	2026-06-09T11:58:29.812636Z	2026-06-09T11:58:47.481473Z	29.754	House of Commons	2025	2025-10-20	We in Northern Ireland are very keen to learn from the education system here.	I believe that the Education Minister from the Northern Ireland Assembly—he is a colleague in my party, by the way, so I understand his interests in these matters—will be keen to listen to and hear the suggestion put forward by the Minister.	Will the Minister share his ideas for Hartlepool with us in Northern Ireland to ensure that we can all benefit in this great United Kingdom of Great Britain and Northern Ireland?	---								region-specific					cultural	pro-group	endorse		no group appealed		271327175
commons_2026_19768:003	Robin	97198422	2026-06-09T11:59:02.810870Z	2026-06-09T11:59:02.810882Z	11.116	House of Commons	2026	2026-03-04	I do not intend to name that Member of Parliament, but if the reports are true, that Member of Parliament sits on a Select Committee that would have sensitive, maybe even secret, information and, through totally legitimate means, has visited a number of our defence sites across the country.	Has there been, or will there be, an urgent review of what sensitive information that Member of Parliament might have been party to and, at the appropriate juncture, will the Minister release any correspondence between his Department and that Member of Parliament on things such as the Chinese embassy and other matters relating to China?	---	---																	no group mentioned		271327176
commons_2025_33166:013	Robin	97198473	2026-06-09T11:59:44.307699Z	2026-06-09T11:59:44.307708Z	40.219	House of Commons	2025	2025-03-26	UCL concluded that the disparity between north and south reflected the concentration of dedicated tobacco control programmes in northern regions and their positive impact, and their relative absence in the south.	As the shadow Minister, the hon Member for Sleaford and North Hykeham (Dr Johnson), mentioned, there is also evidence of significant black market activity in the United Kingdom.	Cessation activities have therefore become even more important to deprive the criminal gangs involved of funds, and to ensure that people are free of their grip.	Given the impact of public health initiatives, I sincerely urge the Government to accept Liberal Democrat amendment 1, and consequential amendment 2, which are in line with the Government’s objectives, and would improve health and save taxpayers money in the long run. Amendment 84, which is also in my name, is very similar to the Opposition’s amendment 85.												non-RISS	both	anti-group	reject		no group appealed		271327177
lords_2025_09544:050	Robin	97198557	2026-06-09T12:00:34.873947Z	2026-06-09T12:00:34.873957Z	48.353	House of Lords	2025	2025-03-20	The cross-governmental working group was established in 2021 and is a useful space to discuss bereavement-related issues, but there must be much more of a focus if we really are to support bereaved people.	There is also the need for wider investment in bereavement services, especially for black, Asian and minority-ethnic communities and others who have been demonstrated as being poorly served.	This is particularly significant given that some communities experienced much heavier loss than others during the pandemic, especially in London.	If the findings I mentioned earlier prove true, this may mean that some communities are more adversely affected by symptoms of prolonged grief than others, which, of course, leads to poor mental health. Finally, it seems that everyone, when asked, agrees that it is healthy and good for us as a society to talk about death.					ethnic minority	immigrants							both	pro-group	endorse				271327178
commons_2025_72844:001	Robin	97198566	2026-06-09T12:00:43.578237Z	2026-06-09T12:00:43.578249Z	7.237	House of Commons	2025	2025-09-04	---	Will the Father of the House give way?	---	---																	no group mentioned		271327179
commons_2025_08196:012	Robin	97198584	2026-06-09T12:00:59.496098Z	2026-06-09T12:00:59.496110Z	14.782	House of Commons	2025	2025-01-22	Social services were aware that that same father had made statements that he was capable of killing.	Then imagine that, despite knowing all that, a family court permitted the father of those two boys five hours’ unsupervised contact per week.	Claire Throssell, my constituent, does not need to imagine that nightmare.	She and her two sons, Jack and Paul Sykes, lived it.																	no group mentioned		271327180
lords_2026_09630:012	Robin	97198597	2026-06-09T12:01:12.336213Z	2026-06-09T12:01:12.336222Z	11.729	House of Lords	2026	2026-03-10	I beg to be proved wrong.	Mindful of this, your Lordships’ House did, as the noble Baroness has reminded us, vote for so-called grandfather rights.	The majority of your Lordships asked that those who sat here among us and had served this House faithfully should be allowed to stay on the same basis as other Peers.	But the Government used their mighty majority in another place to overturn that request. Now, of course, I regret that; but, as I said in my first speech from this Dispatch Box as Leader of the Opposition in this Parliament, I believe we must dial down on eternal ping-pong.																	no group mentioned		271327181
commons_2025_33400:019	Robin	97198625	2026-06-09T12:01:34.301591Z	2026-06-09T12:01:34.301604Z	20.794	House of Commons	2025	2025-03-27	I have had one victim tell me that the police said they did not have the manpower or the time to go in and check the CCTV at the club where they were spiked.	Another victim told me that uniformed officers turned up and were not sure how to deal with it, but half an hour later, the CID were there and straight into the club.	We cannot have that inconsistency; we need to move forward with that.	You were asking earlier, “What can we do to help?” In bringing in the Bill, we have to involve A&E, because A&E has a big part to play in this as well.																	no group mentioned		271327182
commons_2025_18022:033	Robin	97198645	2026-06-09T12:01:54.237764Z	2026-06-09T12:01:54.237774Z	17.071	House of Commons	2025	2025-02-13	The criminalisation of LGBT+ people often stems from colonial-era legislation, much of it imposed by the UK itself.	These laws uphold outdated views that undermine the rights of LGBT+ people.	They were wrong then, and they are wrong now.	Our network of more than 280 diplomatic missions works to tackle discrimination and end the violence and persecution that persist today. Our £40 million programme is helping to improve political, social and economic empowerment by addressing outdated, discriminatory laws, promoting protective legislation, enabling civil society organisations, and supporting the most vulnerable LGBT+ people in conflict and crisis.		LGBT(+)											cultural	pro-group	endorse				271327183
commons_2026_26656:009	Robin	97198684	2026-06-09T12:02:38.438110Z	2026-06-09T12:02:38.438121Z	42.942	House of Commons	2026	2026-03-24	Earlier this month, we published a neighbourhood health framework, setting out three reform agendas for ICBs, local authorities and civil society to deliver the aims of neighbourhood health.	We have done this to improve services for people who need routine healthcare; to improve proactive care, including maintaining and developing access to women’s health services; and to deliver better alternatives to hospital care.	---	---		women											cultural	pro-group	endorse				271327184
commons_1980_08262:004	Robin	97198708	2026-06-09T12:03:04.729711Z	2026-06-09T12:03:04.729725Z	24.681	House of Commons	1980	1980-02-13	I understand that the Convention of Scottish Local Authorities is opposed to the proposals.	"It expressed its opposition as long ago as October when the Scottish Office sent out a secret confidential memorandum to it which stated: ""Under the present regulations education authorities are required to provide meals free of charge for children from low income families."	"In line with the Government's policy of allowing greater discretion to local authorities, the intention is to let education authorities decide entirely for themselves what provision should be made in future for children from low income families."""	In other words, not only will the number of eligible children be reduced but also the standard of the meals will be reduced. That is completely contrary to a Scottish Education Department recommendation that was published as recently as 1975.	children		families							poor/low-income			economic	pro-group	endorse				271327185
commons_2025_04222:003	Robin	97198719	2026-06-09T12:03:11.820089Z	2026-06-09T12:03:11.820100Z	5.783	House of Commons	2025	2025-01-14	Clause 6(4) says: “The notice must comply with any requirements set out in regulations made by the Welsh Ministers”.	I presume that that is the response that she is looking for: the Welsh Ministers will absolutely be able to decide on the size of the signs.	---	---																	no group mentioned		271327186
commons_2026_14666:009	Robin	97198733	2026-06-09T12:03:25.133314Z	2026-06-09T12:03:25.133324Z	12.044	House of Commons	2026	2026-02-10	New Clause 61 Transfer schemes made by Secretary of State “(1) The Secretary of State may, for any purpose connected with railways or the provision of railway services, make one or more schemes for the transfer of property, rights and liabilities— (a) from the Secretary of State, a government department or a company wholly owned by the Crown, to— (i) Great British Railways, (ii) a company wholly owned by Great British Railways, (iii) a proposed GBR, (iv) a company wholly owned by a proposed GBR, or (v) a company jointly owned by two or more of the Secretary of State, the Scottish Ministers, the Welsh Ministers, Great British Railways and a proposed GBR; (b) from Great British Railways, or a company wholly owned by Great British Railways, to— (i) the Secretary of State, (ii) a company wholly owned by the Crown, (iii) a proposed GBR, (iv) a company wholly owned by a proposed GBR, or (v) a company jointly owned by two or more of the Secretary of State, the Scottish Ministers, the Welsh Ministers, Great British Railways and a proposed GBR; (c) from a former GBR, or a company wholly owned by a former GBR, to— (i) the Secretary of State, (ii) a company wholly owned by the Crown, (iii) Great British Railways, (iv) a company wholly owned by Great British Railways, (v) a company jointly owned by two or more of the Secretary of State, the Scottish Ministers, the Welsh Ministers and Great British Railways; (d) from a company jointly owned by two or more of the Secretary of State, the Scottish Ministers, the Welsh Ministers, Great British Railways and a proposed GBR to— (i) another such company, (ii) Great British Railways, (iii) a company wholly owned by Great British Railways, (iv) a proposed GBR, or (v) a company wholly owned by a proposed GBR; (e) from the Secretary of State or a government department to a company wholly owned by the Crown, or vice versa.	(2) The Secretary of State must obtain the consent— (a) of the Scottish Ministers before making a scheme that contains provision for the transfer of property, rights and liabilities to or from a company jointly owned by the Scottish Ministers and one or more other persons, and (b) of the Welsh Ministers before making a scheme that contains provision for the transfer of property, rights and liabilities to or from a company jointly owned by the Welsh Ministers and one or more other persons.”	— (Keir Mather.)	This new clause allows the Secretary of State to make schemes transferring property, rights and liabilities in connection with the designation of a body corporate as Great British Railways. Brought up, and read the First time.																	no group mentioned		271327187
commons_2025_86935:026	Robin	97198770	2026-06-09T12:04:03.176976Z	2026-06-09T12:04:03.176987Z	36.809	House of Commons	2025	2025-11-05	The Government have made amendments explicitly stating that a direct deduction order, as outlined in schedule 5, and a disqualification from driving order, as outlined in schedule 6, cannot be made where the person is entitled to and in receipt of a benefit from the DWP.	That clarifies the existing intent that these powers are only for use with those who are not on benefits where the money cannot be recovered from a payslip and where the person can afford to pay and is refusing to do so.	I remind the House that this power addresses an important point of fairness.	It cannot be right that those who can pay money back can avoid doing so, and the amendments underline that point. The Government also acted to strengthen the legislative safeguards around the use of the eligibility verification measure.										welfare recipients			economic	pro-group	endorse		no group appealed		271327188
commons_2025_93901:007	Robin	97198794	2026-06-09T12:04:25.664802Z	2026-06-09T12:04:25.664814Z	21.298	House of Commons	2025	2025-12-01	We could end the preferential treatment of income from wealth over income from work by taxing capital gains at closer parity with earnings.	We could introduce a genuine windfall tax on excessive profits, particularly in energy, finance and banking, and reform tax reliefs that disproportionately benefit the wealthy, and instead redirect revenue to public services.	These are not radical ideas; they are basic principles of fiscal fairness.	The Budget is a moral statement, and today’s Budget shows us a Government who still choose war over welfare, profits over people, and short-term headlines over long-term stability. To borrow a phrase, they are choosing the few over the many.										rich/wealthy			economic	anti-group	reject				271327189
lords_2025_14705:009	Robin	97198826	2026-06-09T12:04:53.784432Z	2026-06-09T12:04:53.784444Z	26.364	House of Lords	2025	2025-05-15	Attempts have been made to paint a picture of the fraudster.	To me, it is the person on a low income who is struggling to cope with their situation.	Perhaps they are not as well organised as Members of this House and live in a state of chaos.	That is the person I see being affected by this Bill. Clearly, fraud is wrong, but to paint the Bill as dealing only with bad-thinking people is misleading to the House.										poor/low-income			unclear	pro-group	unclear		no group appealed		271327190
lords_1980_03452:035	Robin	97198844	2026-06-09T12:05:14.036568Z	2026-06-09T12:05:14.036589Z	18.881	House of Lords	1980	1980-02-27	Shipbuilding has shrunk disastrously, and now our major car manufacturer seems to be heading for disaster.	I noticed that British Leyland has published an advertisement in today's Guardian showing in very striking manner the way in which the share of the domestic market in various engineering products has declined over the last few years.	As unemployment rises there is a tendency to fight even harder to protect the jobs that still remain, entrenching old technologies still more firmly and thus enabling our foreign competitors to make yet more devastating inroads into the British market.	Getting this alarming diagnosis across to the public is not merely a matter of using the NEDC machinery more effectively, as is suggested here. It is surely a political question and the lead has to come right from the top.																	no group mentioned		271327191
commons_1980_31335:003	Robin	97198851	2026-06-09T12:05:23.671010Z	2026-06-09T12:05:23.671023Z	8.247	House of Commons	1980	1980-06-25	I intend to introduce legislation at the earliest opportunity to abolish the National Ports Council.	This will place firmly on the ports industry the responsibility, through the British Ports Association, for improving the industry's efficiency and performance.	I know that it welcomes this and I am satisfied with the arrangements it proposes to this end.	The legislation will also provide for the transfer to my Department of a few essential functions of the National Ports Council which cannot be taken over by the British Ports Association.																	no group mentioned		271327192
commons_2025_34523:019	Raven	97308760	2026-06-11T10:05:15.277075Z	2026-06-11T10:05:15.277085Z	8.254	House of Commons	2025	2025-03-31	That includes Singapore, India and other neighbouring countries.	The right hon Lady also asked about the British consular assistance.	We have an update that there are no concerns regarding missing British travellers either in Myanmar or Thailand, but I will continue to update her should that change.	---																	no group mentioned		271327193
commons_2025_34523:019	Crane	97206353	2026-06-09T14:24:35.603282Z	2026-06-09T14:24:35.603297Z	26.604	House of Commons	2025	2025-03-31	That includes Singapore, India and other neighbouring countries.	The right hon Lady also asked about the British consular assistance.	We have an update that there are no concerns regarding missing British travellers either in Myanmar or Thailand, but I will continue to update her should that change.	---																	no group mentioned		271327193
commons_2025_34523:019	Robin	97198369	2026-06-09T11:58:12.152601Z	2026-06-09T11:58:12.152612Z	13.862	House of Commons	2025	2025-03-31	That includes Singapore, India and other neighbouring countries.	The right hon Lady also asked about the British consular assistance.	We have an update that there are no concerns regarding missing British travellers either in Myanmar or Thailand, but I will continue to update her should that change.	---																	no group mentioned		271327193
commons_2025_34523:019	team	97197343	2026-06-09T11:45:13.512050Z	2026-06-09T11:45:13.512060Z	9.088	House of Commons	2025	2025-03-31	That includes Singapore, India and other neighbouring countries.	The right hon Lady also asked about the British consular assistance.	We have an update that there are no concerns regarding missing British travellers either in Myanmar or Thailand, but I will continue to update her should that change.	---																	no group mentioned		271327193
commons_2025_80476:001	Crane	97206176	2026-06-09T14:20:41.247895Z	2026-06-09T14:20:41.247912Z	314.339	House of Commons	2025	2025-10-20	---	Let me be absolutely clear: there is no place on our university campuses, in our schools or anywhere in our society for antisemitism, and I send that message loud and clear.	That is the message that I have extended to university vice-chancellors, who should be in no doubt that we expect to see action on campus on this very serious issue.	That is why we are putting more funding into training and support, including in our universities where we expect to see action, because there can be no excuse for Jewish students feeling unsafe on campus. Freedom of speech does not mean people have a right to harass or intimidate Jewish students, and university vice-chancellors should be in no doubt that they have a responsibility to act to safeguard the wellbeing of all students.					ethnic minority		jewish						cultural	pro-group	endorse				271327194
commons_2025_80476:001	Robin	97198349	2026-06-09T11:57:56.951447Z	2026-06-09T11:57:56.951457Z	21.669	House of Commons	2025	2025-10-20	---	Let me be absolutely clear: there is no place on our university campuses, in our schools or anywhere in our society for antisemitism, and I send that message loud and clear.	That is the message that I have extended to university vice-chancellors, who should be in no doubt that we expect to see action on campus on this very serious issue.	That is why we are putting more funding into training and support, including in our universities where we expect to see action, because there can be no excuse for Jewish students feeling unsafe on campus. Freedom of speech does not mean people have a right to harass or intimidate Jewish students, and university vice-chancellors should be in no doubt that they have a responsibility to act to safeguard the wellbeing of all students.							jewish						cultural	pro-group	endorse		no group appealed		271327194
commons_2025_80476:001	team	97197323	2026-06-09T11:44:59.957860Z	2026-06-09T11:44:59.957870Z	26.439	House of Commons	2025	2025-10-20	---	Let me be absolutely clear: there is no place on our university campuses, in our schools or anywhere in our society for antisemitism, and I send that message loud and clear.	That is the message that I have extended to university vice-chancellors, who should be in no doubt that we expect to see action on campus on this very serious issue.	That is why we are putting more funding into training and support, including in our universities where we expect to see action, because there can be no excuse for Jewish students feeling unsafe on campus. Freedom of speech does not mean people have a right to harass or intimidate Jewish students, and university vice-chancellors should be in no doubt that they have a responsibility to act to safeguard the wellbeing of all students.																	no group mentioned		271327194
lords_1980_13663:074	Raven	97308780	2026-06-11T10:05:44.237824Z	2026-06-11T10:05:44.237835Z	27.666	House of Lords	1980	1980-06-23	What has to be achieved in this difficult field is to secure a proper balance between the private and public sectors, bearing in mind that the public sector serves the largest section of the community.	To encourage encroachment of the private sector into the public sector is a political act designed to undermine the National Health Service, a National Health Service which has had worldwide admiration.	Of course, financial interests are involved.	That is well known; but let us keep the health service national and not make it an element in class distinction and preferential treatment. There is nothing to prevent properly balanced private and public sectors co-operating in the joint use of specialised equipment and in joint efforts, particularly in the research field.																	no group mentioned		271327195
lords_1980_13663:074	Crane	97205953	2026-06-09T14:15:24.462441Z	2026-06-09T14:15:24.462454Z	46.636	House of Lords	1980	1980-06-23	What has to be achieved in this difficult field is to secure a proper balance between the private and public sectors, bearing in mind that the public sector serves the largest section of the community.	To encourage encroachment of the private sector into the public sector is a political act designed to undermine the National Health Service, a National Health Service which has had worldwide admiration.	Of course, financial interests are involved.	That is well known; but let us keep the health service national and not make it an element in class distinction and preferential treatment. There is nothing to prevent properly balanced private and public sectors co-operating in the joint use of specialised equipment and in joint efforts, particularly in the research field.																	no group mentioned		271327195
lords_1980_13663:074	Robin	97198318	2026-06-09T11:57:34.096737Z	2026-06-09T11:57:34.096747Z	562.614	House of Lords	1980	1980-06-23	What has to be achieved in this difficult field is to secure a proper balance between the private and public sectors, bearing in mind that the public sector serves the largest section of the community.	To encourage encroachment of the private sector into the public sector is a political act designed to undermine the National Health Service, a National Health Service which has had worldwide admiration.	Of course, financial interests are involved.	That is well known; but let us keep the health service national and not make it an element in class distinction and preferential treatment. There is nothing to prevent properly balanced private and public sectors co-operating in the joint use of specialised equipment and in joint efforts, particularly in the research field.																	no group mentioned		271327195
lords_1980_13663:074	team	97197291	2026-06-09T11:44:30.714415Z	2026-06-09T11:44:30.714426Z	193.513	House of Lords	1980	1980-06-23	What has to be achieved in this difficult field is to secure a proper balance between the private and public sectors, bearing in mind that the public sector serves the largest section of the community.	To encourage encroachment of the private sector into the public sector is a political act designed to undermine the National Health Service, a National Health Service which has had worldwide admiration.	Of course, financial interests are involved.	That is well known; but let us keep the health service national and not make it an element in class distinction and preferential treatment. There is nothing to prevent properly balanced private and public sectors co-operating in the joint use of specialised equipment and in joint efforts, particularly in the research field.																	no group mentioned		271327195
commons_2025_88350:019	Robin	97197251	2026-06-09T11:43:54.030961Z	2026-06-09T11:43:54.030972Z	59.075	House of Commons	2025	2025-11-12	Reform has to have inclusivity at its core.	I fully support the Government programme, which covers one in six primary schools, to train teachers in understanding neurodiversity.	I recently read an article in The Economist about how Portsmouth is providing an inclusive approach to supporting children with SEND.	In Portsmouth, students with behavioural and learning difficulties are no longer automatically referred to the NHS for a medical diagnosis. Instead, each school’s SEND co-ordinator, or a designated teacher, sits down with parents to draw up the child’s neurodiversity profile, which allows teachers and parents to identify how best to accommodate the children’s needs and to identify stressors that make it harder to learn.	children										educators		cultural	pro-group	endorse		no group appealed		271327196
commons_2025_88350:019	team	97197015	2026-06-09T11:41:13.219109Z	2026-06-09T11:41:13.219120Z	95.765	House of Commons	2025	2025-11-12	Reform has to have inclusivity at its core.	I fully support the Government programme, which covers one in six primary schools, to train teachers in understanding neurodiversity.	I recently read an article in The Economist about how Portsmouth is providing an inclusive approach to supporting children with SEND.	In Portsmouth, students with behavioural and learning difficulties are no longer automatically referred to the NHS for a medical diagnosis. Instead, each school’s SEND co-ordinator, or a designated teacher, sits down with parents to draw up the child’s neurodiversity profile, which allows teachers and parents to identify how best to accommodate the children’s needs and to identify stressors that make it harder to learn.											educators		cultural	pro-group	endorse				271327196
commons_2025_00619:022	Raven	97308507	2026-06-11T09:59:37.890889Z	2026-06-11T09:59:37.890912Z	129.02	House of Commons	2025	2025-01-07	One borough in London now has no trading standards officers, and that is a great worry.	We are there to protect consumers in all sorts of ways, but we are also there to try to establish a fair marketplace, so we are working on behalf of legitimate businesses.	A lot of retailers want to support us in dealing with bad practice among their competitors.	Yes, we need more resources. Wendy Martin: Clearly, the responsibility is on businesses to comply with the law, first and foremost, and the hope would be that the vast majority of those outlets do so, because they are either part of bigger businesses with corporate structures to ensure compliance, or part of trading associations where that training and information is available.																	no group mentioned	maybe add consumers and entrepreneurs to the groups?	271327197
commons_2025_00619:022	Crane	97206326	2026-06-09T14:24:06.840850Z	2026-06-09T14:24:06.840859Z	24.6	House of Commons	2025	2025-01-07	One borough in London now has no trading standards officers, and that is a great worry.	We are there to protect consumers in all sorts of ways, but we are also there to try to establish a fair marketplace, so we are working on behalf of legitimate businesses.	A lot of retailers want to support us in dealing with bad practice among their competitors.	Yes, we need more resources. Wendy Martin: Clearly, the responsibility is on businesses to comply with the law, first and foremost, and the hope would be that the vast majority of those outlets do so, because they are either part of bigger businesses with corporate structures to ensure compliance, or part of trading associations where that training and information is available.												non-RISS							271327197
commons_2025_00619:022	Robin	97197170	2026-06-09T11:42:53.708262Z	2026-06-09T11:42:53.708274Z	78.338	House of Commons	2025	2025-01-07	One borough in London now has no trading standards officers, and that is a great worry.	We are there to protect consumers in all sorts of ways, but we are also there to try to establish a fair marketplace, so we are working on behalf of legitimate businesses.	A lot of retailers want to support us in dealing with bad practice among their competitors.	Yes, we need more resources. Wendy Martin: Clearly, the responsibility is on businesses to comply with the law, first and foremost, and the hope would be that the vast majority of those outlets do so, because they are either part of bigger businesses with corporate structures to ensure compliance, or part of trading associations where that training and information is available.												non-RISS	economic	mixed	partial		no group appealed		271327197
commons_2025_00619:022	team	97196867	2026-06-09T11:39:32.529496Z	2026-06-09T11:39:32.529509Z	16.126	House of Commons	2025	2025-01-07	One borough in London now has no trading standards officers, and that is a great worry.	We are there to protect consumers in all sorts of ways, but we are also there to try to establish a fair marketplace, so we are working on behalf of legitimate businesses.	A lot of retailers want to support us in dealing with bad practice among their competitors.	Yes, we need more resources. Wendy Martin: Clearly, the responsibility is on businesses to comply with the law, first and foremost, and the hope would be that the vast majority of those outlets do so, because they are either part of bigger businesses with corporate structures to ensure compliance, or part of trading associations where that training and information is available.												non-RISS	economic	pro-group	endorse				271327197
