sent_id	annotator	annotation_id	created_at	updated_at	lead_time	dataset	year	date	left_context	text	right_context	further_context	age	gender_sexuality	family	disability	ethnicity	migration	citizenship	religion	geography	education	income	occupation	other_groups	frame_flags	polarity_flags	stance_flags	focus_flags	group_appeal_detection	scheme_feedback	id
commons_2026_14164:016	Whale	98360841	2026-06-29T14:07:39.910390Z	2026-06-29T14:07:39.910400Z	61.631	House of Commons	2026	2026-02-09	In recent years, the situation has dramatically worsened.	Since the illegal revocation of articles 370 and 35A in 2019, Indian-occupied Kashmir has experienced prolonged restrictions on civil liberties, mass surveillance, arbitrary detention and repeated internet shutdowns.	Political dissent has been criminalised.	Journalists have been silenced, and human rights defenders have been targeted. These are not isolated incidents; they form part of a deliberate and sustained policy to strip Kashmiris of their dignity, voice and agency.					named origin group									both	anti-group	reject	"{""choices"":[""multiple group appeals"",""opposed groups""]}"			271927822
lords_1980_23221:022	Zebra	98323210	2026-06-29T09:03:24.284500Z	2026-06-29T09:03:24.284511Z	41.287	House of Lords	1980	1980-11-04	I am concerned at some of them.	Some of them seem to contain pretty wide powers; notably paragraphs 22, 23, and 24 dealing with the returns, accounts, and employment of teachers.	I know we have received assurances that they would be interpreted reasonably, and no doubt this will be so, but of course one can never count on the unforeseen Secretary of State in several years' time who may not be so reasonable.	I am also a little worried by what I would call the bureaucratisation of this scheme. No doubt that is inevitable, but it is a complicated scheme and will throw a heavy burden of extra work on the Government, on officialdom, on local authorities, and of course on all participating schools.												socio-cultural (semi)-professionals		economic	pro-group	endorse				271927823
lords_1980_23221:022	Raven	98300648	2026-06-28T15:31:10.576055Z	2026-06-28T15:31:10.576069Z	11.543	House of Lords	1980	1980-11-04	I am concerned at some of them.	Some of them seem to contain pretty wide powers; notably paragraphs 22, 23, and 24 dealing with the returns, accounts, and employment of teachers.	I know we have received assurances that they would be interpreted reasonably, and no doubt this will be so, but of course one can never count on the unforeseen Secretary of State in several years' time who may not be so reasonable.	I am also a little worried by what I would call the bureaucratisation of this scheme. No doubt that is inevitable, but it is a complicated scheme and will throw a heavy burden of extra work on the Government, on officialdom, on local authorities, and of course on all participating schools.																		no group appealed		271927823
lords_1980_23221:022	Crane	98107619	2026-06-26T10:15:19.117632Z	2026-06-26T10:15:19.117655Z	18.552	House of Lords	1980	1980-11-04	I am concerned at some of them.	Some of them seem to contain pretty wide powers; notably paragraphs 22, 23, and 24 dealing with the returns, accounts, and employment of teachers.	I know we have received assurances that they would be interpreted reasonably, and no doubt this will be so, but of course one can never count on the unforeseen Secretary of State in several years' time who may not be so reasonable.	I am also a little worried by what I would call the bureaucratisation of this scheme. No doubt that is inevitable, but it is a complicated scheme and will throw a heavy burden of extra work on the Government, on officialdom, on local authorities, and of course on all participating schools.																		no group mentioned		271927823
commons_2025_14228:002	Whale	98361002	2026-06-29T14:09:57.807273Z	2026-06-29T14:09:57.807284Z	136.359	House of Commons	2025	2025-02-05	I agree with my hon Friend that it is disgraceful that the attainment gap rose under the last Government, and I will not rest until we deliver for kids from communities like ours.	I agree that it is not good enough that only one in five disadvantaged white British boys achieve grade 5 or above in maths and English at GCSE.	We are determined to turn that around.	We are investing more in our schools and in driving up school standards.	school age	men			named origin group					in education				cultural	pro-group	endorse			It is not clear if disadvantage is for the income or disability	271927824
commons_2025_14228:002	Crane	98107656	2026-06-26T10:16:40.138616Z	2026-06-26T10:16:40.138627Z	78.801	House of Commons	2025	2025-02-05	I agree with my hon Friend that it is disgraceful that the attainment gap rose under the last Government, and I will not rest until we deliver for kids from communities like ours.	I agree that it is not good enough that only one in five disadvantaged white British boys achieve grade 5 or above in maths and English at GCSE.	We are determined to turn that around.	We are investing more in our schools and in driving up school standards.	school age				majority/national in-group					low-educated				cultural	pro-group	endorse	intersectional			271927824
lords_1980_21457:034	Raven	98300655	2026-06-28T15:31:40.458440Z	2026-06-28T15:31:40.458456Z	9.155	House of Lords	1980	1980-10-22	There is no reason to be complacent that, it having been found in place, it will necessarily be delivered.	It is also clear that the British Gas Corporation can hardly be expected to offer a really competitive purchasing price for these resources, competitive with Europe, unless a proper replacement cost price is paid for it at home.	Now I shall be lowering the tone of the debate between myself and the noble Lord, Lord Mackie of Benshie, who referred to the huge profits of the British Gas Corporation.	Last year, that operating profit was just over 5 per cent. on net assets, at current replacement cost.																		no group mentioned		271927825
lords_1980_21457:034	Zebra	98138117	2026-06-27T10:34:04.522579Z	2026-06-27T10:34:04.522590Z	16.454	House of Lords	1980	1980-10-22	There is no reason to be complacent that, it having been found in place, it will necessarily be delivered.	It is also clear that the British Gas Corporation can hardly be expected to offer a really competitive purchasing price for these resources, competitive with Europe, unless a proper replacement cost price is paid for it at home.	Now I shall be lowering the tone of the debate between myself and the noble Lord, Lord Mackie of Benshie, who referred to the huge profits of the British Gas Corporation.	Last year, that operating profit was just over 5 per cent. on net assets, at current replacement cost.																		no group mentioned		271927825
lords_1980_21457:034	Crane	98107675	2026-06-26T10:17:13.580723Z	2026-06-26T10:17:13.580734Z	21.367	House of Lords	1980	1980-10-22	There is no reason to be complacent that, it having been found in place, it will necessarily be delivered.	It is also clear that the British Gas Corporation can hardly be expected to offer a really competitive purchasing price for these resources, competitive with Europe, unless a proper replacement cost price is paid for it at home.	Now I shall be lowering the tone of the debate between myself and the noble Lord, Lord Mackie of Benshie, who referred to the huge profits of the British Gas Corporation.	Last year, that operating profit was just over 5 per cent. on net assets, at current replacement cost.																		no group mentioned		271927825
lords_2025_04039:018	Whale	98361030	2026-06-29T14:10:25.195992Z	2026-06-29T14:10:25.196004Z	26.017	House of Lords	2025	2025-02-04	Of course, Mr Gove’s Renters (Reform) Bill also did this.	This policy and the deporting of migrants to Rwanda were two of the most stupid things that the last Government did.	From the 1960s right the way through to the 1980s, rural housing was subject to severe constraints on both tenancies and rents.	Rents set by the rent officer were extremely low, often providing zero return on capital and cash flow that was not enough even to keep the houses properly maintained. As mechanisation of farming continued, more and more houses became available to farmers.						immigrants								cultural	pro-group	endorse				271927826
lords_2025_04039:018	Raven	98300666	2026-06-28T15:32:07.262996Z	2026-06-28T15:32:23.325773Z	34.044	House of Lords	2025	2025-02-04	Of course, Mr Gove’s Renters (Reform) Bill also did this.	This policy and the deporting of migrants to Rwanda were two of the most stupid things that the last Government did.	From the 1960s right the way through to the 1980s, rural housing was subject to severe constraints on both tenancies and rents.	Rents set by the rent officer were extremely low, often providing zero return on capital and cash flow that was not enough even to keep the houses properly maintained. As mechanisation of farming continued, more and more houses became available to farmers.						immigrants								unclear	anti-group	reject				271927826
lords_2025_04039:018	Crane	98107752	2026-06-26T10:19:00.339634Z	2026-06-26T10:19:00.339647Z	104.363	House of Lords	2025	2025-02-04	Of course, Mr Gove’s Renters (Reform) Bill also did this.	This policy and the deporting of migrants to Rwanda were two of the most stupid things that the last Government did.	From the 1960s right the way through to the 1980s, rural housing was subject to severe constraints on both tenancies and rents.	Rents set by the rent officer were extremely low, often providing zero return on capital and cash flow that was not enough even to keep the houses properly maintained. As mechanisation of farming continued, more and more houses became available to farmers.					named origin group	refugees	non-citizens							unclear	pro-group	endorse	intersectional			271927826
commons_2025_86857:002	Zebra	98323662	2026-06-29T09:09:47.796512Z	2026-06-29T09:09:47.796522Z	24.528	House of Commons	2025	2025-11-05	The Rapid Support Forces’ capture of El Fasher, following an 18-month siege, has ushered in a new phase of terror.	Reports of systematic sexual violence against women and the summary execution of civilians are truly horrific.	The Minister referred to the UN Security Council, which met last week and demanded that all parties to the conflict protect civilians and abide by their obligations under international law.	It is clear that those obligations are being entirely ignored. As the penholder on Sudan at the UN, the UK has a unique responsibility to show leadership and ensure that protection for citizens is more than just words.		women												cultural	pro-group	endorse				271927827
commons_2025_86857:002	Raven	98300679	2026-06-28T15:32:52.576692Z	2026-06-28T15:32:52.576702Z	20.324	House of Commons	2025	2025-11-05	The Rapid Support Forces’ capture of El Fasher, following an 18-month siege, has ushered in a new phase of terror.	Reports of systematic sexual violence against women and the summary execution of civilians are truly horrific.	The Minister referred to the UN Security Council, which met last week and demanded that all parties to the conflict protect civilians and abide by their obligations under international law.	It is clear that those obligations are being entirely ignored. As the penholder on Sudan at the UN, the UK has a unique responsibility to show leadership and ensure that protection for citizens is more than just words.																		no group appealed		271927827
commons_2025_86857:002	Crane	98107758	2026-06-26T10:19:17.522310Z	2026-06-26T10:19:17.522321Z	12.4	House of Commons	2025	2025-11-05	The Rapid Support Forces’ capture of El Fasher, following an 18-month siege, has ushered in a new phase of terror.	Reports of systematic sexual violence against women and the summary execution of civilians are truly horrific.	The Minister referred to the UN Security Council, which met last week and demanded that all parties to the conflict protect civilians and abide by their obligations under international law.	It is clear that those obligations are being entirely ignored. As the penholder on Sudan at the UN, the UK has a unique responsibility to show leadership and ensure that protection for citizens is more than just words.																		no group appealed		271927827
lords_2025_25726:001	Whale	98361063	2026-06-29T14:10:53.240077Z	2026-06-29T14:10:53.240087Z	26.484	House of Lords	2025	2025-09-15	---	This is a very important question for those tenants who find themselves on heat networks.	The noble Baroness is right to point to the fact that, while some of them have been maintained well and looked after, for others that is not so much so.	We have allocated £1.29 billion of funding from the warm homes plan specifically to support energy efficiency improvements in social homes as part of wave 3 of the warm homes social housing fund. We are generally very much in favour of heat networks, and I hope that those organisations that operate heat networks will approach the department for that funding.													non-RISS	economic	pro-group	endorse				271927828
lords_2025_25726:001	Crane	98107768	2026-06-26T10:19:31.081406Z	2026-06-26T10:19:31.081417Z	11.415	House of Lords	2025	2025-09-15	---	This is a very important question for those tenants who find themselves on heat networks.	The noble Baroness is right to point to the fact that, while some of them have been maintained well and looked after, for others that is not so much so.	We have allocated £1.29 billion of funding from the warm homes plan specifically to support energy efficiency improvements in social homes as part of wave 3 of the warm homes social housing fund. We are generally very much in favour of heat networks, and I hope that those organisations that operate heat networks will approach the department for that funding.																		no group appealed		271927828
lords_2026_04360:020	Whale	98362171	2026-06-29T14:11:45.054736Z	2026-06-29T14:11:45.054746Z	50.3	House of Lords	2026	2026-01-29	Under the previous Conservative Government, the UK stepped up to the challenge of the international crises that we faced at the time, supporting the people of Ukraine with military and humanitarian aid—I am delighted to see the current Government continuing that—and establishing the Homes for Ukraine scheme.	We supported Hong Kongers in the face of oppression by the Chinese state—I hope the Prime Minister is continuing to raise their plight in his current visit—and we have supported many Afghans who worked with us in the wake of the Taliban’s return to power.	Alongside that specific support, in the face of international crises and in the context of the serious fiscal challenge of the Covid pandemic, we continued to deliver official development assistance, although at the lower rate of 0.5% of gross national income—which I am sure will disappoint the noble Lord, Lord Purvis—with the top three recipients of UK country-specific bilateral ODA in 2024 being Ukraine, Afghanistan and Ethiopia.	The Official Opposition recognise that Britain can and should play its part internationally, not simply because it benefits those living in developing countries—of course, it does—but because it is in our own interests to do so. But we have to be wiser about how we go about this spending.					named origin group									cultural	pro-group	endorse	multiple group appeals			271927829
lords_2026_04360:020	Crane	98107805	2026-06-26T10:20:26.133522Z	2026-06-26T10:20:26.133535Z	53.011	House of Lords	2026	2026-01-29	Under the previous Conservative Government, the UK stepped up to the challenge of the international crises that we faced at the time, supporting the people of Ukraine with military and humanitarian aid—I am delighted to see the current Government continuing that—and establishing the Homes for Ukraine scheme.	We supported Hong Kongers in the face of oppression by the Chinese state—I hope the Prime Minister is continuing to raise their plight in his current visit—and we have supported many Afghans who worked with us in the wake of the Taliban’s return to power.	Alongside that specific support, in the face of international crises and in the context of the serious fiscal challenge of the Covid pandemic, we continued to deliver official development assistance, although at the lower rate of 0.5% of gross national income—which I am sure will disappoint the noble Lord, Lord Purvis—with the top three recipients of UK country-specific bilateral ODA in 2024 being Ukraine, Afghanistan and Ethiopia.	The Official Opposition recognise that Britain can and should play its part internationally, not simply because it benefits those living in developing countries—of course, it does—but because it is in our own interests to do so. But we have to be wiser about how we go about this spending.													non-RISS							271927829
commons_1980_38360:022	Whale	98362207	2026-06-29T14:12:19.242919Z	2026-06-29T14:12:34.447144Z	37.44	House of Commons	1980	1980-07-22	I look at no one in particular on that point.	I am sure that, statistically, there must be a few men of good sense and liberal view scattered somewhere in the dark recesses of the Scottish Conservative Party.	It is a fundamental right of the citizen to be able to go about his business as he wishes and under his own control until such time as the police, because they have sufficient evidence, are in a position to effect an arrest and, subsequently, to charge him.	"The clause envisages that at a time when suspicion arises—which is a key part of the clause mechanism—but when there is not enough evidence to justify an arrest, the police should be able to ""huckle"" the suspect and take him to a police station for a period of up to six hours for the specific purpose of questioning him. We wish to remove that last part because we regard it as the most obnoxious and dangerous part of the proposal before the House."		men										(associate) managers		cultural	pro-group	endorse	"{""choices"":[""multiple group appeals"",""opposed groups""]}"			271927830
lords_2026_01227:001	Whale	98362298	2026-06-29T14:13:28.713457Z	2026-06-29T14:13:28.713467Z	27.873	House of Lords	2026	2026-01-12	---	We owe the security services our respect and thanks for thwarting over 20 assassination attempts on British soil against Iranians.	This situation will not die down.	I suspect that both sides will become more entrenched and the regime, if it is trying to hold on, is likely to become more violent towards those who oppose it. With that in mind, what can the Minister say to reassure those brave Iranians living in the United Kingdom that everything will be done to protect them from agents of a foreign power who may seek to carry out atrocities against them on British soil?												service workers		cultural	pro-group	endorse	"{""choices"":[""multiple group appeals"",""opposed groups""]}"			271927831
lords_2026_01227:001	Crane	98107930	2026-06-26T10:23:08.236940Z	2026-06-26T10:23:08.236954Z	113.556	House of Lords	2026	2026-01-12	---	We owe the security services our respect and thanks for thwarting over 20 assassination attempts on British soil against Iranians.	This situation will not die down.	I suspect that both sides will become more entrenched and the regime, if it is trying to hold on, is likely to become more violent towards those who oppose it. With that in mind, what can the Minister say to reassure those brave Iranians living in the United Kingdom that everything will be done to protect them from agents of a foreign power who may seek to carry out atrocities against them on British soil?												service workers		cultural	pro-group	endorse				271927831
commons_2025_15695:004	Whale	98362347	2026-06-29T14:14:06.836107Z	2026-06-29T14:14:06.836120Z	36.706	House of Commons	2025	2025-02-10	When in government, the Conservatives systematically dismantled safe and legal routes to sanctuary, forcing desperate people into the arms of criminal smugglers.	At the same time, they mismanaged our asylum system so badly that they allowed a massive backlog to build up, with thousands of people stuck in limbo, banned from working and contributing to society, and costing taxpayers millions.	The current asylum system is not working for anyone.	It is not working for communities like mine, whose hotels are being used to house asylum seekers. It is not working for those housed in those hotels for months and years waiting for their applications to be processed, unable to get on with their lives and integrate, banned from paying their fair share by working and thereby paying tax, and too often called by their room number, rather than their name.						refugees								both	mixed	partial				271927832
commons_2025_24667:020	Whale	98362373	2026-06-29T14:14:25.546825Z	2026-06-29T14:14:25.546839Z	16.998	House of Commons	2025	2025-03-07	If children spend all their time in this fantasy world that is completely disjointed from reality, of course it will change how they view people, relationships and the world in general.	That is supported by Ofcom’s 2024 research, which showed that older teens are finding it harder to distinguish the real from the fake online.	The more mundane things in life that do not trigger a dopamine hit seem an even less appealing way to spend time to a child jacked up on likes and shares.	Children’s attention spans are getting shorter, and they have an ever-increasing need for higher levels of stimulation. Is it any wonder that our children seem less interested in reading a book or baking a cake nowadays?	teenagers													cultural	anti-group	reject				271927833
commons_2025_24667:020	Crane	98107980	2026-06-26T10:24:09.466012Z	2026-06-26T10:24:09.466028Z	24.516	House of Commons	2025	2025-03-07	If children spend all their time in this fantasy world that is completely disjointed from reality, of course it will change how they view people, relationships and the world in general.	That is supported by Ofcom’s 2024 research, which showed that older teens are finding it harder to distinguish the real from the fake online.	The more mundane things in life that do not trigger a dopamine hit seem an even less appealing way to spend time to a child jacked up on likes and shares.	Children’s attention spans are getting shorter, and they have an ever-increasing need for higher levels of stimulation. Is it any wonder that our children seem less interested in reading a book or baking a cake nowadays?																		no group appealed		271927833
lords_2025_12511:023	Whale	98362444	2026-06-29T14:15:18.550657Z	2026-06-29T14:15:18.550667Z	51.401	House of Lords	2025	2025-04-28	The noble Lord, Lord Young, set out the process as it is now.	If it really is as straightforward and simple as he said—I am not arguing with him, and I am sure he has been as diligent as he always is in looking up the facts—surely we would already be swamped with tenants appealing their rent increases, and that is not the case.	---	---													non-RISS	economic	anti-group	reject				271927834
lords_2025_12511:023	Crane	98108038	2026-06-26T10:25:37.505214Z	2026-06-26T10:25:37.505232Z	86.075	House of Lords	2025	2025-04-28	The noble Lord, Lord Young, set out the process as it is now.	If it really is as straightforward and simple as he said—I am not arguing with him, and I am sure he has been as diligent as he always is in looking up the facts—surely we would already be swamped with tenants appealing their rent increases, and that is not the case.	---	---																		no group appealed		271927834
lords_2026_08240:004	Whale	98362497	2026-06-29T14:15:55.730706Z	2026-06-29T14:15:55.730718Z	35.612	House of Lords	2026	2026-02-27	The point I would make, over and above what my noble friend has just said, is that the NHS has a notorious reputation with regard to paperwork.	How many times have we heard about the loss of patients’ medical records and—as my noble friend just said—that the medical records are inaccurate?	Many hours have been spent in this House talking about the digitisation of NHS paperwork.	The Bill is an excellent opportunity to say to the NHS—or whoever takes responsibility for this process—that when people go for consultations, they should be done digitally, by which I mean that we do not use a pen and paper. Doctors’ handwriting is notoriously difficult to read; it must be transcribed and digitised by second parties, so mistakes and errors will happen—that is one of the reasons why there are so many errors in medical records.				other health-related group										cultural	pro-group	endorse				271927835
lords_2026_08240:004	Zebra	98138516	2026-06-27T10:58:00.760086Z	2026-06-27T10:58:00.760099Z	46.607	House of Lords	2026	2026-02-27	The point I would make, over and above what my noble friend has just said, is that the NHS has a notorious reputation with regard to paperwork.	How many times have we heard about the loss of patients’ medical records and—as my noble friend just said—that the medical records are inaccurate?	Many hours have been spent in this House talking about the digitisation of NHS paperwork.	The Bill is an excellent opportunity to say to the NHS—or whoever takes responsibility for this process—that when people go for consultations, they should be done digitally, by which I mean that we do not use a pen and paper. Doctors’ handwriting is notoriously difficult to read; it must be transcribed and digitised by second parties, so mistakes and errors will happen—that is one of the reasons why there are so many errors in medical records.													non-RISS							271927835
lords_2026_08240:004	Crane	98108065	2026-06-26T10:26:02.263857Z	2026-06-26T10:26:02.263867Z	22.6	House of Lords	2026	2026-02-27	The point I would make, over and above what my noble friend has just said, is that the NHS has a notorious reputation with regard to paperwork.	How many times have we heard about the loss of patients’ medical records and—as my noble friend just said—that the medical records are inaccurate?	Many hours have been spent in this House talking about the digitisation of NHS paperwork.	The Bill is an excellent opportunity to say to the NHS—or whoever takes responsibility for this process—that when people go for consultations, they should be done digitally, by which I mean that we do not use a pen and paper. Doctors’ handwriting is notoriously difficult to read; it must be transcribed and digitised by second parties, so mistakes and errors will happen—that is one of the reasons why there are so many errors in medical records.																		no group appealed		271927835
lords_1980_21416:004	Whale	98362687	2026-06-29T14:18:45.671268Z	2026-06-29T14:18:45.671278Z	168.289	House of Lords	1980	1980-10-21	Perhaps I may move them en bloc.	Amendment No. 12 makes apprentices and legal trainees the only members of a solicitor's staff who are to be ineligible for jury service.	Amendment No. 13 makes ineligible for jury service only those social workers and their staff who are definitely engaged on probation work.	I beg to move.										other education-related group				cultural	anti-group	reject	multiple group appeals			271927836
lords_1980_21416:004	Zebra	98138129	2026-06-27T10:34:49.807370Z	2026-06-27T10:34:49.807383Z	43.302	House of Lords	1980	1980-10-21	Perhaps I may move them en bloc.	Amendment No. 12 makes apprentices and legal trainees the only members of a solicitor's staff who are to be ineligible for jury service.	Amendment No. 13 makes ineligible for jury service only those social workers and their staff who are definitely engaged on probation work.	I beg to move.										in education				cultural	mixed	unclear				271927836
lords_1980_21416:004	Crane	98108125	2026-06-26T10:27:12.009818Z	2026-06-26T10:27:12.009829Z	67.385	House of Lords	1980	1980-10-21	Perhaps I may move them en bloc.	Amendment No. 12 makes apprentices and legal trainees the only members of a solicitor's staff who are to be ineligible for jury service.	Amendment No. 13 makes ineligible for jury service only those social workers and their staff who are definitely engaged on probation work.	I beg to move.																		no group appealed		271927836
commons_1980_14396:009	Whale	98362835	2026-06-29T14:20:40.697976Z	2026-06-29T14:20:40.697989Z	113.264	House of Commons	1980	1980-03-17	If we adopt measures of that kind, and we fight the oppressor with the same sort of methods directed against our own people, we do not win any support in the country at large.	That is why the poll in The Observer on Sunday showed clearly that the majority of people are opposed to the Government's attitude and believe that the athletes should go.	---	---												socio-cultural (semi)-professionals		cultural	pro-group	endorse	"{""choices"":[""multiple group appeals"",""opposed groups""]}"			271927837
lords_2025_15054:007	Whale	98362877	2026-06-29T14:21:21.383612Z	2026-06-29T14:21:21.383623Z	38.622	House of Lords	2025	2025-05-20	Along the way, there is a dispute resolution hearing in front of the judge, and noble Lords can take it from me that the judge applies a fair amount of pressure to resolve the matter and to explore the realities of settling the case, which quite often involves exploring what can be done with the wider family.	Of course, the wider family may have the time and the resources that the parents lack and help sort it out, but it does not really need a meeting; it just needs someone getting the parties in a room in the court with the Cafcass officer to sort out the practical realities of where things are going.	I wish to emphasise that I do not think that Amendment 4 will assist.	---			families											cultural	mixed	partial	multiple group appeals			271927838
commons_2025_23556:014	Whale	98362926	2026-06-29T14:21:56.510617Z	2026-06-29T14:22:05.390128Z	37.084	House of Commons	2025	2025-03-05	That is a very important part of our diplomacy, and we will continue to do it.	Despite the controls in place, officials from the British high commission in New Delhi request access to Kashmir, monitor the situation and visit the region periodically.	The FCDO advises against travel to certain parts of Indian-administered Kashmir and against all travel within 10 miles of the line of control, whether in Indian-administered Kashmir or Pakistan-administered Kashmir.	We encourage all British nationals visiting the region, including our own staff, to follow that advice very carefully. There are limits, therefore, to the frequency and geographical scope of visits.														cultural	pro-group	endorse	multiple group appeals			271927839
commons_2025_23556:014	Crane	98140408	2026-06-27T13:28:00.587440Z	2026-06-27T13:28:00.587452Z	97189.077	House of Commons	2025	2025-03-05	That is a very important part of our diplomacy, and we will continue to do it.	Despite the controls in place, officials from the British high commission in New Delhi request access to Kashmir, monitor the situation and visit the region periodically.	The FCDO advises against travel to certain parts of Indian-administered Kashmir and against all travel within 10 miles of the line of control, whether in Indian-administered Kashmir or Pakistan-administered Kashmir.	We encourage all British nationals visiting the region, including our own staff, to follow that advice very carefully. There are limits, therefore, to the frequency and geographical scope of visits.													non-RISS							271927839
lords_2026_01747:013	Whale	98362961	2026-06-29T14:22:27.907905Z	2026-06-29T14:22:27.907916Z	18.081	House of Lords	2026	2026-01-15	Before I move on to the amendments, I hope that, in responding to those in Israel and the US who raised with him whether it is safe for Jews to live in Britain and to be in Britain, the noble Lord, Lord Leigh, provided them reassurance that this is still one of the best places to be Jewish.	We have fantastic values of tolerance and a liberal approach to enjoying any lifestyle that you wish and any religion that you wish to follow.	As a British Jew, I am certainly very happy still, despite the concerns that we are discussing, to say that Britain is a great place to be a Jewish person.	I hope that he responded in a similar manner. On the amendments, under Sections 12 and 14 of the Public Order Act 1986, the police must have a reasonable belief that a public procession or assembly may result in serious public disorder, serious damage to property or serious disruption to the life of the community, or that the purpose of those organising the protest is the intimidation of others.																		no group mentioned		271927840
commons_2025_92999:017	Whale	98362980	2026-06-29T14:22:42.037962Z	2026-06-29T14:22:42.037971Z	12.594	House of Commons	2025	2025-11-27	It has had a profound impact.	Had all that information been available, I do not think I would have had to spend my whole teenage and adult life fighting for the truth of what happened to my dad.	It now impacts my own children, like Margaret said earlier.	My husband is here in the room today. We have had to educate our children on the seriousness of those lies, on the impact of the cover-up, and on the fact that their granddad would have been buried in a lie if it were not for those good people.																		no group mentioned		271927841
commons_2025_92999:017	Crane	98141063	2026-06-27T14:31:18.693655Z	2026-06-27T14:31:18.693666Z	1449.585	House of Commons	2025	2025-11-27	It has had a profound impact.	Had all that information been available, I do not think I would have had to spend my whole teenage and adult life fighting for the truth of what happened to my dad.	It now impacts my own children, like Margaret said earlier.	My husband is here in the room today. We have had to educate our children on the seriousness of those lies, on the impact of the cover-up, and on the fact that their granddad would have been buried in a lie if it were not for those good people.																		no group mentioned		271927841
lords_2025_07122:010	Whale	98363006	2026-06-29T14:23:00.657793Z	2026-06-29T14:23:09.256835Z	21.441	House of Lords	2025	2025-03-04	The testimony of 120 Holocaust survivors has been recorded and is being made available online for all to see before the memorial opens.	We have worked with the Association of Jewish Refugees to create an online portal.	The noble Baroness, Lady Deech, also talked about the operating costs.	These have been estimated at £6.5 million to £8 million per annum.						refugees		jewish						cultural	pro-group	endorse	intersectional			271927842
lords_2025_07122:010	Crane	98141071	2026-06-27T14:32:24.720123Z	2026-06-27T14:32:24.720135Z	63.645	House of Lords	2025	2025-03-04	The testimony of 120 Holocaust survivors has been recorded and is being made available online for all to see before the memorial opens.	We have worked with the Association of Jewish Refugees to create an online portal.	The noble Baroness, Lady Deech, also talked about the operating costs.	These have been estimated at £6.5 million to £8 million per annum.								jewish						economic	pro-group	endorse				271927842
lords_2025_08466:006	Whale	98363079	2026-06-29T14:23:48.512532Z	2026-06-29T14:23:56.825258Z	39.618	House of Lords	2025	2025-03-13	To a great extent, many of the efforts for good race relations have their roots in the work of churches in the early days, and this continues even today—I thank them for what they are doing.	I have mentioned before what it is when we talk about being British: “Being British is about driving a German car to an Irish pub for a Belgian beer, then travelling home, grabbing an Indian curry to … watch American shows on a Japanese TV …	But most of all being suspicious of anything foreign”.	This arguably sums up the confused debate about identity in this country. For several years, we have had debates in the press and magazines that have been called by my colleague Vince Cable, among others, the politics of identity.					majority/national in-group									cultural	mixed	unclear	multiple group appeals			271927843
lords_2025_08466:006	Crane	98141085	2026-06-27T14:33:32.424840Z	2026-06-27T14:33:32.424852Z	65.397	House of Lords	2025	2025-03-13	To a great extent, many of the efforts for good race relations have their roots in the work of churches in the early days, and this continues even today—I thank them for what they are doing.	I have mentioned before what it is when we talk about being British: “Being British is about driving a German car to an Irish pub for a Belgian beer, then travelling home, grabbing an Indian curry to … watch American shows on a Japanese TV …	But most of all being suspicious of anything foreign”.	This arguably sums up the confused debate about identity in this country. For several years, we have had debates in the press and magazines that have been called by my colleague Vince Cable, among others, the politics of identity.							citizens							cultural		unclear				271927843
commons_1980_10503:018	Whale	98363123	2026-06-29T14:24:22.389071Z	2026-06-29T14:24:22.389082Z	21.346	House of Commons	1980	1980-02-21	Council tenants must now face uniquely high increases in their rents.	There will be a remarkable inability for new and prospective tenants to obtain the council houses that they seek.	What tenant or owner-occupier has benefited from the nine months of Conservative Government?	Where were any of these proposals listed in the Conservative Party's election manifesto?													non-RISS	both	anti-group	reject				271927844
lords_2025_14689:002	Whale	98363177	2026-06-29T14:25:01.550581Z	2026-06-29T14:25:01.550591Z	37.711	House of Lords	2025	2025-05-15	My Lords, before I make my comments on the noble Baroness’s amendment, I hope that the House will indulge me for a few brief moments as we start our final day in Committee on the Renters’ Rights Bill.	First, let me say how noticeable it has been that, while we may have debated and occasionally had our differences on the detail of the Bill, there has been a great deal of consensus across the House on the need to improve the renting landscape for tenants and for the vast majority of good landlords.	Those landlords who choose to exploit their tenants and game the system not only make their tenants’ life a misery but undercut and damage the reputation of others.	It is time that we took the steps in this Bill to put that right. The Bill has shown the best of our House, with noble Lords providing their expertise, knowledge, wisdom and thoughtful reflection to improve the legislation before us.													non-RISS	economic	pro-group	endorse				271927845
commons_2025_73202:005	Whale	98364203	2026-06-29T14:25:24.797626Z	2026-06-29T14:25:24.797636Z	21.709	House of Commons	2025	2025-09-04	Yesterday, the Governor of the Bank of England told the Treasury Committee that the rise in food prices was due in part to measures in the last Budget placing higher costs on food businesses.	In light of that and the terrible summer harvest, will the Secretary of State do farmers a favour for once and rule out a new wealth tax on farmland in the next Budget—yes or no?	---	---												small business owners		both	pro-group	endorse				271927846
commons_2025_73202:005	Crane	98141301	2026-06-27T14:58:46.371146Z	2026-06-27T14:58:46.371162Z	239.162	House of Commons	2025	2025-09-04	Yesterday, the Governor of the Bank of England told the Treasury Committee that the rise in food prices was due in part to measures in the last Budget placing higher costs on food businesses.	In light of that and the terrible summer harvest, will the Secretary of State do farmers a favour for once and rule out a new wealth tax on farmland in the next Budget—yes or no?	---	---												small business owners		economic	pro-group	endorse				271927846
